query_case_id,candidate_case_id,bm25_score
521025,142574,12.664705540288667
521025,1333573,12.456809739809543
521025,195752,12.409865612900829
521025,1208642,12.300630402567098
521025,1624779,12.30045795158015
521025,1398152,11.968297689497286
521025,1227114,11.75696577639333
522631,522631,60.67568185863416
522631,1081184,22.058691721487236
522631,1046862,20.84344930993595
522631,1324005,20.041193283939574
522631,894748,19.58883475116253
522631,1478450,19.410144881031187
522631,1846280,19.31353348726342
522631,281263,18.910229284476046
522631,429900,18.90655441472708
522631,675957,18.873060575241112
524673,524673,45.08812024179615
524673,1570026,26.895049176348163
524673,1996423,26.68938786315002
524673,265656,26.645601280489963
524673,951805,25.614493916013444
524673,1594765,24.86679753331213
524673,1512687,24.78665116827255
524673,856412,24.685813487104678
524673,882109,24.600883008105498
524673,1923048,24.541760017560954
526054,526054,53.422033694564504
526054,1026291,42.29287301139138
526054,1497372,41.59460010572069
526054,830405,40.597724567309754
526054,1105204,39.61580585253532
526054,111221,39.348646856050884
526054,779102,37.76839275279234
526054,1377254,35.78405633454986
526054,470397,34.03853596445549
526054,204111,33.489372061519234
528013,528013,46.55158001404601
528013,1263190,20.385335179448173
528013,1837966,20.053064255074545
528013,509289,17.023947317784742
528013,182855,16.566216116145114
528013,1665032,16.4488198327102
528013,538188,16.407031112929438
528013,1418805,15.935055109810426
528013,302808,15.692432008092569
528013,331067,15.17743884550152
529534,529534,53.146834810701456
529534,1979210,25.33445788451881
529534,130103,25.101225565533113
529534,850959,24.537818520158
529534,1087177,24.14495291447773
529534,1071315,23.02257926152669
529534,90791,22.443025967831513
529534,277653,20.665100630456227
529534,807037,19.195405702446514
529534,1109872,18.636513096513678
531981,531981,59.25281844127386
531981,665168,35.07548333623339
531981,425275,30.25466012376265
531981,290613,29.968209761085248
531981,1669727,29.92419624091745
531981,1032892,28.99860065136795
531981,470397,28.801167936241768
531981,1644913,26.594358123231476
531981,534347,26.23810575471945
531981,65589680,25.425393385303398
533698,533698,55.98448416153254
533698,1900043,19.47901297036676
533698,30980,16.160334481753964
533698,994707,16.002249862343742
533698,1568701,15.922039482563909
533698,537770,14.912590899630327
533698,5493,14.79613238121305
533698,441868,14.62217299558111
533698,185481,14.620323258453341
533698,349744,14.59330859357268
533982,533982,57.7456711579365
533982,1565205,33.58970023477381
533982,1632707,32.06129675176766
533982,477921,31.716464288823552
533982,1009269,31.10548699799502
533982,1142617,30.78364798331862
533982,1179648,30.74113155510643
533982,966068,30.728586868908845
533982,497979,30.659131960118152
533982,516149,30.604237400311323
538188,538188,41.39294532619829
538188,1837966,10.480346810590667
538188,528013,10.342899610398502
538188,1263190,9.469745515289224
538188,922783,9.376500030929606
538188,413768,8.835465152086314
538188,1438436,8.38550063539889
538188,1235942,8.027679100673177
538188,90545,7.92119846289431
538188,1247083,7.854671614739902
538569,538569,48.83087603803917
538569,790482,14.698671784135025
538569,42756,14.404856871979241
538569,327235,13.54317123395446
538569,1184334,12.833236417406983
538569,516149,12.72552003147857
538569,695824,12.604647148282845
538569,279329,12.440263301090686
538569,784844,12.34876305126426
538569,1949249,12.313611542396309
539121,539121,53.43612284205514
539121,372711,24.830881980820646
539121,979235,24.64175660465609
539121,1663029,21.64590012147832
539121,128186,21.141051887903856
539121,473122,20.998500240418025
539121,1105371,20.53764374259284
539121,1824029,20.52793253444155
539121,770153,20.037003417157205
539121,510384,19.93036763019898
541212,541212,66.82739829246286
541212,1105059,39.15624866413969
541212,1478438,35.996818472842406
541212,1424891,33.06140731763145
541212,299351,21.684722326989284
541212,1451408,19.432850385857428
541212,41217,19.18015579491223
541212,1983544,16.550834301389422
541212,1350547,12.66081768349106
541212,413768,12.424821574496448
545301,545301,64.72866010360623
545301,1829378,33.106748064870914
545301,439549,31.709347654818195
545301,1414007,30.51006183335217
545301,43346695,29.756734604152488
545301,1388203,29.70450889600023
545301,156560583,29.646992320525776
545301,163109,29.506864400090127
545301,1295387,29.385883416394392
545301,758426,29.14621017389331
545914,545914,62.95866755202938
545914,1114158,35.2786256551246
545914,1247223,34.82283733618594
545914,487303,31.87765560160706
545914,97049398,30.00696338396939
545914,1300598,29.68670773429797
545914,556016,27.199896702912337
545914,91336,26.234244086557712
545914,1389940,25.804362732346448
545914,615459,25.215952076901488
547449,547449,53.71494809314372
547449,1576450,22.465703393903407
547449,1898146,19.67437466679121
547449,1366728,16.885152613729776
547449,172560102,15.4249062764578
547449,395248,15.332015172206836
547449,96494,15.25356666376581
547449,331744,14.99947508723507
547449,1440717,14.893859402315126
547449,212760,14.719579338834233
549326,549326,49.199103288423395
549326,1734332,22.95895024708487
549326,407050,22.06247673619305
549326,1209122,20.945559355831325
549326,1663039,20.926035415054567
549326,1257548,20.865070253246714
549326,952560,19.995824601853407
549326,1093191,19.97281021016782
549326,863509,19.601996487062536
549326,127034617,18.896376363850557
553744,553744,50.64654711619534
553744,554818,18.348615307915672
553744,863726,17.812667051868452
553744,1063804,16.54008583527523
553744,47581,16.223719356033293
553744,1490925,15.975474172306027
553744,1067453,14.916726088275958
553744,98072,14.270806188939982
553744,1839402,14.13478383151217
553744,733180,13.926572700282676
555441,555441,50.24738519763151
555441,1518758,29.858051172978644
555441,345335,27.62998322222605
555441,724850,26.56632386945457
555441,75737,26.36810697428723
555441,1332017,25.71676170949585
555441,1283652,25.39358530583672
555441,788960,24.589054697163572
555441,887114,24.050822593606075
555441,1210458,22.80689335334641
564334,564334,49.61980305877885
564334,1502327,34.18250885808082
564334,69508,34.12034435956747
564334,722866,31.747827340307268
564334,1508141,31.26605514178639
564334,132914,30.44435777201765
564334,332350,29.926836760219704
564334,1312899,29.827403453949252
564334,442493,29.46713368017468
564334,1516140,27.34467995568076
565089,565089,47.38345059451498
565089,1114727,21.226705036540373
565089,1766429,19.450714909039466
565089,35468,18.67908012426907
565089,1520872,18.298267858966586
565089,1553323,18.06610863199721
565089,1482029,17.749272345952157
565089,1089643,17.676456552683113
565089,787414,17.45315544128642
565089,1905789,17.439448544008222
565623,565623,46.01128662144335
565623,1054176,26.94975931008748
565623,7685,21.702540543949475
565623,233559,21.01980356230791
565623,275246,20.77306019388637
565623,283202,20.338068573763376
565623,640300,20.31331845369583
565623,1455991,20.239460583066112
565623,1786180,18.936426693524968
565623,997663,18.876749988610467
566292,566292,37.34971300616972
566292,1871851,15.938702802762228
566292,1472456,14.381095209845045
566292,42052,13.307273823517864
566292,1780065,12.529039053296074
566292,1092479,12.400799901925662
566292,1640296,12.346706178923187
566292,789425,12.177949039877165
566292,547228,11.773084187891964
566292,4475,11.524495187166533
567203,567203,49.265447376383094
567203,76696826,47.41518980830021
567203,392664,15.360024168212721
567203,1569870,14.42346512580139
567203,428429,12.042414014669815
567203,446498,11.820601528613512
567203,939113,11.633034592941142
567203,137982394,11.458916085309738
567203,2442,11.400410895129394
567203,49726748,11.332405612667198
568069,568069,48.339382476116775
568069,1016548,27.117263984528346
568069,611928,25.577966929939322
568069,1401120,22.825049577400442
568069,1932635,22.7418466530724
568069,1514049,21.98486603028077
568069,25058,21.9675941789279
568069,17001,21.880555362549785
568069,1510323,21.645324401824006
568069,1450722,21.309675077433408
570106,570106,52.39443308179711
570106,89749,38.407963023075254
570106,1362835,37.32317495430001
570106,1873146,36.822680556714936
570106,400190,36.669363031542495
570106,1482029,35.295886025168684
570106,1234436,35.04210000155427
570106,389088,34.654025686938155
570106,1884070,34.49241535605742
570106,1836713,34.43645752043586
573252,573252,50.645924062294114
573252,1971797,11.68202026053824
573252,1125647,11.264114068767253
573252,592259,11.051281515618903
573252,1131783,10.969207026015043
573252,220952,10.902677275779807
573252,1140358,10.870065199222953
573252,1376469,10.82242808113367
573252,540241,10.404539577690716
573252,1986932,10.2404196037419
577270,577270,48.015977401740344
577270,346402,15.761994380561154
577270,320814,15.025434943250232
577270,1379003,14.998536323399735
577270,918619,14.441890421043212
577270,1540511,14.378664772116792
577270,230938,14.256303617466482
577270,446498,13.983801045514117
577270,227285,13.739586698304324
577270,151029,13.668953356622605
577658,577658,57.002316957655154
577658,1749018,22.650908079010392
577658,189095,20.478037644694496
577658,17687,19.48481139006252
577658,2408,19.21413685263081
577658,99435,18.792023217896197
577658,471206,18.671491966964947
577658,156125,18.305458344066345
577658,364327,18.172241193235987
577658,1603166,18.057058520245647
578559,578559,52.04781249396007
578559,1362361,14.70044118024785
578559,680370,14.60096149536978
578559,1041073,14.175014035201272
578559,902664,14.17327258838925
578559,1039262,14.043198909688845
578559,1773916,13.926430821716531
578559,671364,13.906700768763423
578559,76486,13.840559113503561
578559,1522506,13.758630122588597
584252,584252,48.292246945567065
584252,792059,21.69641172747209
584252,1830502,20.099067111526534
584252,1390060,18.664717647147764
584252,1516140,18.48480546048185
584252,254910,18.418551819798644
584252,748214,18.40719870794362
584252,1683427,18.295678599714705
584252,1831380,17.96948677515934
584252,722866,17.57976932163719
588099,588099,52.707606219438865
588099,1150387,29.471745535956845
588099,151302,28.96343975662075
588099,881364,27.089973927629533
588099,1815803,26.943941482526608
588099,487118,26.339590700989376
588099,163627,25.82106200965064
588099,1015491,25.21196089828808
588099,100428007,24.922027466735887
588099,433889,24.49404608239298
593401,593401,57.84443303322446
593401,1652100,54.78863312631341
593401,430310,45.919796519129314
593401,1617086,45.51580528441275
593401,963790,43.7151169055233
593401,12663,43.3652650778375
593401,1672457,42.85681413279643
593401,453569,42.64165843011765
593401,1069919,42.228405529293205
593401,148933,41.68568406214486
599427,599427,40.41007824275077
599427,1477213,17.622231559092953
599427,412675,16.678031319630733
599427,1774831,15.601049810768162
599427,1005101,15.551445645817525
599427,1888185,15.111957172256302
599427,1554866,14.915482818117265
599427,1797599,14.014896277670147
599427,458404,13.888434403999625
599427,934001,13.828451591278805
604180,604180,54.12201409769961
604180,1735439,26.573514206183592
604180,303704,23.95945393007348
604180,1942919,23.320789705139905
604180,188134,21.639552034900255
604180,306167,20.629634763813513
604180,1928579,19.38979350018297
604180,1246820,17.731555248432766
604180,1269843,17.27740771211165
604180,1388803,17.209477440442132
604596,604596,54.92070892032116
604596,1847988,21.713153402633818
604596,1400849,21.442695981778254
604596,619381,21.288033092346645
604596,17389,20.624614257148977
604596,1439983,20.41796419569356
604596,1603166,19.98133528437064
604596,757339,19.79950101889827
604596,836337,19.364008801514863
604596,314987,19.150488298944133
609478,609478,66.74867426013397
609478,1666096,41.90919910949406
609478,874604,40.231418727208506
609478,832348,39.265699653662594
609478,896226,38.23977914107361
609478,31180593,37.935761237483185
609478,427288,37.79170960407457
609478,1959496,37.30236907551159
609478,963953,37.288218899047216
609478,1984598,37.1368228379641
610134,610134,47.94073559977941
610134,1753520,39.30292064658098
610134,1805239,32.823777043023966
610134,1638886,28.2199803196417
610134,473715,27.962586863875536
610134,135147,27.10320518515585
610134,798354,26.943834506085878
610134,1468078,26.570381830803328
610134,405121,26.5468634515385
610134,383170,25.532641386492124
619152,619152,64.17068945086899
619152,845196,35.25897793267763
619152,436241,34.7772272442062
619152,31276692,24.483196900810384
619152,78536,22.986988575705773
619152,99652,21.682125098288196
619152,1857950,21.251292912505548
619152,1518037,20.919066290262673
619152,687159,20.893240656900552
619152,834589,20.548906999027718
619381,619381,48.399877570065186
619381,17389,24.054948499676193
619381,1400849,21.44355371177417
619381,757339,19.938563342181208
619381,314987,18.301569607407146
619381,1767213,17.880152102136016
619381,1164175,17.542856614624494
619381,837190,17.203626779516313
619381,1439983,15.982466642776522
619381,474411,15.498053973917433
625579,625579,70.68802439746659
625579,727298,30.229169839844236
625579,789825,25.785647608264483
625579,1743457,25.546907770408502
625579,1146802,24.907547003098273
625579,236885,24.52260076997777
625579,1272035,23.446331242086238
625579,913418,22.870974692133807
625579,685602,22.56040526969186
625579,1428161,21.95311158668223
630881,630881,53.46999686017156
630881,979235,37.40113305738953
630881,1663029,36.794477501603495
630881,422161,35.45800337367917
630881,770153,34.96412628857542
630881,510384,34.3153534732124
630881,473122,34.09984751096439
630881,78006,33.85451187135284
630881,372711,33.34415478368198
630881,766402,33.25215227139554
631746,631746,36.65234808761896
631746,1064060,26.844310056754164
631746,975807,19.44920202841385
631746,976179,16.41333986690803
631746,581086,14.127688393526983
631746,362389,13.919962965747635
631746,142305,11.87958382349795
631746,372465,11.845214214113287
631746,131961,11.814934140239876
631746,1474272,11.597561115609064
634963,634963,44.78250230789977
634963,845482,23.029789801073882
634963,1790651,21.527034473708028
634963,1290893,21.293985837899047
634963,1822621,20.459125769704265
634963,538131,19.738413342925245
634963,1307902,19.301916736281754
634963,1282832,18.812593502221436
634963,292374,18.80565905062881
634963,113325,18.615956690025453
636011,636011,55.717717942196465
636011,1736414,23.837193854255453
636011,923991,22.77164813225905
636011,1276611,22.41291834489748
636011,30601,22.341463916612874
636011,12637,22.334124202689747
636011,666470,22.310392559995943
636011,1108202,22.159183530801048
636011,1000822,22.12157163853557
636011,322427,21.995718338890672
636407,636407,73.7879471352728
636407,835996,40.19921146951832
636407,1385375,37.84151071478296
636407,739587,36.221395977456716
636407,339880,35.27248458479053
636407,676957,35.17888828580053
636407,244296,34.86524663309327
636407,1765293,34.46300341358173
636407,1348345,32.64882186071757
636407,1908737,30.139519228929395
639309,639309,64.69036824879221
639309,1362430,14.847359328200305
639309,405795,11.133710370229508
639309,407050,10.973016962012288
639309,1273537,10.84508425677243
639309,117134,10.807039633902047
639309,710165,10.655350363543144
639309,91453,10.649514859142046
639309,127034617,10.213161872827405
639309,32908,10.20928217326621
641179,641179,53.232038945616885
641179,185481,21.564105754245723
641179,538131,18.432106922710183
641179,592259,17.982593596813572
641179,1957344,17.95487248725252
641179,1307902,17.952178054465683
641179,67655,17.916108782841825
641179,863927,17.901697264570558
641179,1905789,17.543963578125695
641179,1512454,17.505715041526894
642899,642899,56.724552938910854
642899,757046,29.0446235485321
642899,1816612,28.099414594984932
642899,211215,26.667914155356282
642899,70466,25.46657696119377
642899,539360,24.679492604927287
642899,1164624,23.978720628002247
642899,1689921,23.66169316792866
642899,1808704,23.417909676977374
642899,1048845,23.29071117000609
643909,643909,49.82641811646353
643909,396290,32.10721607060647
643909,106471,32.010817847236986
643909,1398717,31.188284728689666
643909,88875598,30.55055946330824
643909,218898,28.911306892927424
643909,1732313,28.89212590753324
643909,1067634,27.532546461828947
643909,95533,27.45142786968696
643909,959413,27.188673682365803
645052,645052,54.693859505171076
645052,1197125,37.82785413451315
645052,695434,27.907794375834378
645052,362389,27.39419782204632
645052,1096820,26.892247676804274
645052,1906719,26.8422114612707
645052,671887,26.234001964182664
645052,836337,25.64074932257946
645052,177231,25.57602510318649
645052,1847988,25.378434392275416
647655,647655,52.3482272177143
647655,783555,29.871604068583785
647655,732701,27.27999208713982
647655,994707,21.652699484781408
647655,243457,21.237583383821736
647655,537770,20.726840158763427
647655,769101,20.17512768275713
647655,1035319,19.042454287270445
647655,1327310,19.000654331778595
647655,1568701,18.78454901445988
649164,649164,57.777481094707134
649164,895622,30.149319335972642
649164,1860814,25.96601838416468
649164,376258,25.576610591240854
649164,1043315,25.538811724185518
649164,121995,24.534366659935774
649164,922261,23.73185247335497
649164,925091,23.5932665131675
649164,1457066,22.740728727316576
649164,1102217,21.5174108231004
656672,656672,49.53155954154785
656672,778610,26.351955332994923
656672,783555,23.568671485545373
656672,1179086,22.615842579943624
656672,104274234,21.061120883278548
656672,1402003,20.545613268031676
656672,994707,20.337105547625452
656672,537770,19.428183963589753
656672,732701,19.301525096978885
656672,1726678,18.688134466454024
661219,661219,60.31592498936388
661219,127577,31.843465192518053
661219,1703910,31.269171065744576
661219,1200053,30.718841341631414
661219,1475727,30.187500481144408
661219,887114,30.187325491962
661219,433240,30.075843480031963
661219,1298323,29.882174944100914
661219,1435406,29.811072286486983
661219,190909,29.745121283430247
670637,670637,64.4776866840521
670637,534347,28.850978132880048
670637,354032,28.532770415178447
670637,330687,27.073931919102755
670637,1604162,24.75345348989601
670637,591045,23.946567910874382
670637,104274234,23.5913376791774
670637,280936,23.44925919454329
670637,1618109,23.293312196358983
670637,617131,22.57284405835141
671672,671672,46.87051499362259
671672,421164,11.768084487408887
671672,1124915,11.56571573899286
671672,1553323,11.278604666765814
671672,370863,11.038200733884334
671672,771661,10.76709123989997
671672,1739059,10.713260908629744
671672,1869233,10.676853032321649
671672,1272938,10.609299553479358
671672,1482029,10.578383036878119
672592,672592,46.47750409602715
672592,1544426,32.434747788474965
672592,984911,20.7533363928475
672592,534552,15.643311342141391
672592,936815,13.841613434765945
672592,538131,13.02648896844156
672592,592259,12.501168394928975
672592,35719,12.313129265729325
672592,1818223,12.283536644372449
672592,2886,12.145334822892275
672749,672749,52.93522940761043
672749,412675,18.060481953925645
672749,722980,17.323813411798824
672749,1477213,16.513325952089108
672749,746230,14.144712206130945
672749,562455,14.027161211144152
672749,1554866,13.862668908496302
672749,632769,13.741538612050535
672749,1065826,13.237206871160993
672749,838667,12.968385392116073
678242,678242,52.54072713824164
678242,1949249,36.71179211065505
678242,966068,33.58094223006249
678242,497979,33.11896237688003
678242,796476,32.50749398849617
678242,327235,32.231971694490944
678242,1142617,31.33738804052396
678242,413801,29.836349015923428
678242,714546,29.62910922907269
678242,1075809,28.98350579846796
678253,678253,58.70131390461149
678253,1777776,26.85507432532255
678253,809179,21.971869740755402
678253,1089217,21.03772459116405
678253,477493,16.753468568055318
678253,1715377,14.479685568608158
678253,1015028,12.77440009276294
678253,1613222,12.654257797942964
678253,1508807,12.045143001491315
678253,1444664,11.986705524248318
679175,679175,49.32563427776606
679175,603957,26.53757086685367
679175,1638658,26.050651212917852
679175,1501218,25.3496285275606
679175,1417510,22.85694389454145
679175,1172462,21.541740605693317
679175,121478,21.127684837011167
679175,174957,21.009634300910736
679175,1519712,20.836641508900023
679175,1781444,20.638250323101765
682520,682520,50.883132393943214
682520,1620030,22.366733027874762
682520,664373,22.060417625382414
682520,224112,21.12214848220068
682520,1296654,21.015087610991426
682520,1847257,20.494452306369602
682520,30733,20.41912794140532
682520,844764,20.417276356654273
682520,1087934,20.303082355965508
682520,1805945,20.072776400452163
685234,685234,50.60218006421329
685234,139104,22.92500345792789
685234,1554866,22.409952644893327
685234,184660633,21.958047418333567
685234,123745,21.951508028499354
685234,1394213,21.88352388657395
685234,1905739,21.75432204809485
685234,1519712,21.61456494543496
685234,1949862,21.496193900977982
685234,1748256,21.471803937835666
686466,686466,58.66007469112944
686466,833521,30.863084119411788
686466,703393,27.87768683528085
686466,1241088,27.74286544438909
686466,1993702,27.517630753651577
686466,836691,25.66370150267663
686466,751632,24.516310415354628
686466,1331941,24.43759869326639
686466,512761,23.72855351768825
686466,13862901,22.77874627895489
692982,692982,44.78239809176962
692982,1869233,19.73151391017115
692982,771661,17.457051941535966
692982,1199035,17.414746188472055
692982,370863,17.196016545185007
692982,1526467,16.99230113384429
692982,1272938,16.600373884244892
692982,1705436,16.424635924694034
692982,1127301,16.06210875628953
692982,1631935,16.037688979647506
693496,693496,45.19559366812339
693496,196949,14.942961276146908
693496,1815803,14.89275847172739
693496,1267330,14.66134966838369
693496,433889,14.258710378464166
693496,100428007,13.193041975874234
693496,151302,13.141390512013047
693496,527224,13.01332694576673
693496,1682326,12.910506873111382
693496,14720,12.900262792105405
693619,693619,63.60339607738117
693619,127034617,21.742283898801457
693619,117134,21.651896878253808
693619,1397407,21.228983817021735
693619,662142,20.797723420110195
693619,1933105,20.520236414964735
693619,1670737,20.22390965460448
693619,1436963,20.175002866550926
693619,141841,20.03095127391488
693619,537036,19.74714495761348
694154,694154,42.776150898673905
694154,427288,10.263794402193094
694154,1065826,9.826537295263773
694154,794955,9.501874233900066
694154,1540872,9.267877136737583
694154,1005101,8.934987114089342
694154,732712,8.840972603859
694154,93906983,8.840972603859
694154,562455,8.766384399831923
694154,1202878,8.657333741775881
694936,694936,50.69761968661628
694936,1239058,35.620855905953604
694936,863948,28.665325031027518
694936,1732740,28.03750251768951
694936,806710,26.635306039386357
694936,1000768,24.724805036809748
694936,1845348,22.38052137799336
694936,792222,22.10793380367315
694936,1141880,22.076938176670197
694936,243457,22.037238797464838
703978,703978,53.031307280283784
703978,14720,18.34961887342708
703978,1716903,17.727970593328465
703978,132533,17.381772034232995
703978,434065,16.551927449095746
703978,948679,15.634615664875168
703978,1757961,15.407971794385922
703978,1812278,15.026408305968516
703978,693496,14.578573542200276
703978,191576,14.370989550163364
704970,704970,54.51389296878541
704970,619381,32.938056427002444
704970,251230,32.46530613601701
704970,1400849,32.24184035909294
704970,1603166,31.73988804559595
704970,757339,31.59581378878211
704970,1847988,31.50310111945138
704970,604596,31.090289779997484
704970,59678,30.816278599611877
704970,17389,30.78211625806335
707752,707752,40.690908392628586
707752,1729355,12.306450558802984
707752,114182,11.972524907132813
707752,1508893,11.176793334619838
707752,229072,11.1390694850351
707752,1310275,11.107780309239422
707752,1479464,11.054735545038906
707752,88171,11.046125945472202
707752,1820934,10.636055918349252
707752,1446804,10.417750963137149
713954,713954,49.14147454352115
713954,1092479,35.35537301364704
713954,1472456,33.16246919571391
713954,1871851,25.7214102882308
713954,566292,25.340670754310022
713954,42052,24.31768122581032
713954,1139160,23.07377816809711
713954,789425,21.99762200105212
713954,1300049,20.523500446842178
713954,1644719,19.590573319686783
714743,714743,52.869677291139624
714743,1628165,34.25871738675292
714743,1810596,31.768420673474346
714743,282592,31.110237556699094
714743,1908803,30.710379598651546
714743,1320680,30.425255515385288
714743,815297,28.97648411868012
714743,1009273,28.73502192053158
714743,1563511,28.140224216303984
714743,470118,28.115686714414412
717481,717481,50.15719673789786
717481,175790,27.16733112299584
717481,468835,23.07321088509289
717481,10498,22.874123966983444
717481,1598222,22.69154052007173
717481,599,22.307293740854913
717481,1292810,21.96109789054379
717481,1296654,20.60157155862072
717481,1925650,19.544332247151253
717481,1911377,19.457012014939814
721631,721631,44.932833224113686
721631,118959948,21.22482569079916
721631,84063,19.519812269783614
721631,1401948,19.356097500559628
721631,615273,18.64000165706826
721631,1101579,17.08882612230637
721631,594515,16.56306951322305
721631,1136517,15.50623900891954
721631,177474,15.3910423300994
721631,51766,15.190978088546204
722841,722841,49.026699337227384
722841,91350,24.227904292530607
722841,622399,22.255679970696725
722841,513563,19.73369568988464
722841,1430374,18.614931755235585
722841,1032947,18.443129672356392
722841,722940,17.72126618313724
722841,963731,17.62936687730974
722841,1626208,17.388564139868286
722841,519148,16.18175006485877
723828,723828,48.30135680469839
723828,1309482,28.00390528264883
723828,1123704,26.887270093217627
723828,1804557,20.888068102614252
723828,410688,20.336186486900896
723828,1577235,20.14121963153953
723828,412326,19.19959207998036
723828,230938,19.11835305715552
723828,320814,18.672382518033032
723828,227285,18.53029918188063
728355,728355,51.94442574389717
728355,475053,16.672868532144047
728355,1028826,14.267315605847134
728355,517477,14.035842898927974
728355,18076,13.138613410208945
728355,1260626,12.978864242412255
728355,1066060,12.013492357560455
728355,787513,11.820653748881394
728355,1628165,11.12695588752108
728355,1912249,10.991045416359961
729546,729546,59.09351537422718
729546,1418391,25.38432767397741
729546,731077,22.25194881278616
729546,1628697,18.170700697528087
729546,1632366,17.245245493855435
729546,144508,17.236772017101874
729546,1136271,17.18260796996865
729546,1818078,15.91241956399682
729546,39750,15.216307312009304
729546,1613222,14.944644532643174
729673,729673,49.324322968894
729673,1804135,34.725979576127145
729673,1804557,33.543815376124144
729673,867982,30.916525354339388
729673,194753017,30.29023972457045
729673,1502681,28.781079871632357
729673,1013766,27.37143973618537
729673,723828,27.320820321263
729673,862701,26.225945345602387
729673,1123704,26.171015495032805
731000,731000,50.267223207958224
731000,1170087,20.289656982560764
731000,1303995,20.245620748743868
731000,1064509,17.383083565124586
731000,151488727,17.142553455514022
731000,1333597,15.59153031599727
731000,886183,14.960604957021262
731000,1082531,14.030932681383595
731000,1942865,13.933122112116735
731000,769101,13.74072809135449
731517,731517,45.848928393348494
731517,1629738,25.850693360176553
731517,124062,22.304494101475523
731517,1801918,22.08865078332028
731517,1571731,21.0895406532664
731517,352625,21.072175178511465
731517,289824,19.909080204765626
731517,635651,19.754677203591008
731517,1851892,19.544050665499206
731517,464101,19.1639691231538
733180,733180,57.664467085777204
733180,133281,39.69890004975301
733180,1063804,33.21595447197277
733180,172442656,24.249229418536547
733180,1039305,24.215783353099784
733180,757653,23.153321750599776
733180,1871744,22.84857915114118
733180,1057686,22.68214350100163
733180,98072,22.53420404470685
733180,879219,21.99571359422801
739587,739587,58.38424457000839
739587,729546,13.977220640993053
739587,731077,13.304946118897536
739587,1990048,11.374814281760594
739587,1613222,10.37600981020741
739587,693698,10.09768696909396
739587,895622,10.060074981382476
739587,1628697,9.64473989667544
739587,201019,9.500239290164814
739587,376258,9.46521650058512
742005,742005,54.261607029716885
742005,934856,31.685692489725852
742005,1225724,30.881783253852984
742005,760007,27.057548367561086
742005,308610,26.751648106090627
742005,882976,24.653160570950128
742005,928482,23.9443298807033
742005,1940551,22.950983628065767
742005,1404351,22.445339477199177
742005,1311861,22.30687494180613
746385,746385,45.51858331317226
746385,1354556,27.607352294522485
746385,1766807,20.229638140894934
746385,1454341,18.79496408579942
746385,1392344,17.381766365264912
746385,211659,16.994408810430613
746385,429900,16.81899745217202
746385,351056,16.250809495729428
746385,1406052,16.20860444869409
746385,476231,15.788812526559715
748350,748350,62.36332555660886
748350,407050,15.60277555915786
748350,1373432,15.403896025409004
748350,237273,15.292583323179553
748350,1209122,15.207532546599955
748350,43023,13.659496558719598
748350,1022884,13.398031880316928
748350,1513011,13.145086813636954
748350,1366728,13.021325349340087
748350,127034617,12.90479865259771
751807,751807,50.30250333374754
751807,1945428,33.35617713250102
751807,97946,28.860141394053432
751807,65501,28.769222184390568
751807,1359356,26.861954761454534
751807,964607,21.105173396899016
751807,684391,20.933742447073094
751807,1276611,20.727538382475032
751807,1693454,20.726956386348423
751807,165982,20.122637941375128
752334,752334,47.96745102888608
752334,1294936,31.894458845117303
752334,964607,24.898289744734157
752334,1081623,22.166385528636088
752334,158944,22.018574113196483
752334,1945428,20.139856117150035
752334,666470,18.9039943192137
752334,761949,18.63869399339743
752334,751807,17.1477187277055
752334,1194282,17.08986233588726
755258,755258,67.69120867496426
755258,1818078,24.15259439850253
755258,39750,21.259790629182092
755258,1632366,20.78732359938411
755258,1136271,19.12497865605028
755258,941104,18.2547983421776
755258,1482259,18.018567701269298
755258,719134,17.084912077178515
755258,1628697,16.663892463600618
755258,800089,16.134840087156263
756197,756197,53.459778709948246
756197,804107,36.85222528535834
756197,124855,32.764661080287574
756197,228352,32.20011922602411
756197,1512358,32.17577532060937
756197,625198,31.07273747645891
756197,1310848,30.93188372421468
756197,293530,30.487782318468852
756197,1315236,30.20402175937907
756197,1300049,29.883155343677732
757046,757046,53.043949889541814
757046,1048845,26.792242373303555
757046,1905805,25.39494082272627
757046,16726,25.14777065566273
757046,539360,24.59162824603477
757046,211215,23.39792107408555
757046,1840180,23.38105730234677
757046,1962951,21.037359219551572
757046,246698,20.639594146716675
757046,1831395,20.14728393121917
760007,760007,55.85480946511297
760007,1225724,32.36908367999213
760007,934856,31.844648153529924
760007,854341,29.9901772070818
760007,1377254,26.38129363770565
760007,742005,26.103195505879803
760007,1108586,23.951799979226085
760007,1692271,23.646368535951478
760007,1069242,23.410106781010946
760007,1647721,23.372754580570092
761967,761967,50.48756536341561
761967,1683423,34.9770841194196
761967,1623923,34.743145669955865
761967,1179473,33.870382721951216
761967,1108730,33.795745817528484
761967,1125816,33.60836503712095
761967,836691,32.54626738994661
761967,763703,32.430038608988696
761967,407809,31.49916448020688
761967,512761,31.49620426219706
768175,768175,62.22576183257111
768175,501198,20.84837200959064
768175,168621613,20.692029975891572
768175,134248,19.089653314819607
768175,862701,17.922453053929626
768175,1519516,16.89352293373993
768175,1013766,15.94754080257334
768175,832781,15.798492976288726
768175,1556183,15.759612511641665
768175,1173436,15.748679948789446
768963,768963,65.96118821048424
